ID	Length	WT_13.Aligned.sortedByCoord.out
ENSG00000271361.1	3999	260.0
ENSG00000100162.15	11499	232.0
ENSG00000255571.10	4499	47.0
ENSG00000125037.13	4499	59.5
ENSG00000256040.2	3999	30.5
ENSG00000186638.17	6499	121.0
ENSG00000162594.17	4499	140.5
ENSG00000272831.2	5499	65.0
ENSG00000288904.2	9499	191.0
ENSG00000226859.1	6999	158.0
ENSG00000178921.14	8499	152.0
ENSG00000181924.7	4999	102.5
ENSG00000290888.1	5999	88.0
ENSG00000161980.6	5499	64.0
ENSG00000223356.1	3999	39.5
ENSG00000160229.13	4499	98.0
ENSG00000129187.15	5499	80.0
ENSG00000270804.2	5499	127.5
ENSG00000163568.16	7999	357.5
ENSG00000236352.1	3999	67.0
ENSG00000119401.11	8999	285.0
ENSG00000171307.19	7499	86.5
ENSG00000169442.9	3999	38.5
ENSG00000138083.5	4999	76.5
ENSG00000115514.12	6999	213.5
ENSG00000177556.12	17999	1123.0
ENSG00000180712.5	41662	4669.0
ENSG00000120725.13	6999	115.0
ENSG00000185090.15	3999	64.0
ENSG00000290078.1	9499	415.0
ENSG00000246790.2	13499	385.5
ENSG00000183808.12	13499	537.5
ENSG00000273983.2	4499	50.5
ENSG00000012817.16	10499	209.0
ENSG00000289031.1	4999	72.5
ENSG00000188725.8	5999	205.0
ENSG00000231671.1	4499	116.5
ENSG00000251952.1	12999	663.5
ENSG00000186265.10	20499	1092.5
ENSG00000107185.10	13499	597.0
ENSG00000154310.17	4499	264.5
ENSG00000268889.2	4499	41.5
ENSG00000235947.1	10999	317.5
ENSG00000167625.12	4499	157.0
ENSG00000146192.15	7999	117.0
ENSG00000172728.16	10999	208.5
ENSG00000227598.1	5999	155.5
ENSG00000164405.11	5499	102.5
ENSG00000028116.18	3999	284.0
ENSG00000121089.4	5999	297.5
ENSG00000268912.1	3999	50.0
ENSG00000082641.16	6499	75.0
ENSG00000165983.15	4499	125.0
ENSG00000138363.15	3999	90.5
ENSG00000139133.7	7499	306.0
ENSG00000270362.2	4499	30.5
ENSG00000290474.1	3999	55.5
ENSG00000127191.18	8999	157.0
ENSG00000100557.10	10499	319.0
ENSG00000288772.2	3999	78.5
ENSG00000182541.18	6499	48.0
ENSG00000289053.2	8999	177.5
ENSG00000196586.17	4999	57.0
ENSG00000048544.6	18499	373.5
ENSG00000285554.1	8999	179.5
ENSG00000104442.10	5999	87.0
ENSG00000290770.1	4499	74.0
ENSG00000273162.1	5499	83.0
ENSG00000099968.18	4499	76.5
ENSG00000135185.12	4499	150.0
ENSG00000196787.4	5499	113.0
ENSG00000132199.20	6499	86.5
ENSG00000249049.1	5499	84.5
ENSG00000232271.1	6999	227.5
ENSG00000102390.11	4499	68.0
ENSG00000185404.17	4499	99.0
ENSG00000128891.17	4499	85.0
ENSG00000110583.13	6999	86.5
ENSG00000092203.15	6499	65.0
ENSG00000241859.8	4499	184.0
ENSG00000261221.5	3999	54.0
ENSG00000269921.1	8999	141.0
ENSG00000198624.13	6999	223.0
ENSG00000164241.14	9499	145.5
ENSG00000177842.12	4499	54.0
ENSG00000250413.1	3999	73.5
ENSG00000198498.10	9999	271.0
ENSG00000130429.16	3999	93.0
ENSG00000175634.15	12999	857.5
ENSG00000284343.1	4499	57.0
ENSG00000149634.5	4999	113.5
ENSG00000056558.11	5499	736.0
ENSG00000266852.2	10499	269.0
ENSG00000164933.13	9499	152.0
ENSG00000167721.11	4499	95.0
ENSG00000145287.11	3999	786.0
ENSG00000152689.18	6999	196.5
ENSG00000143418.20	3999	42.0
ENSG00000116771.6	5499	91.0
ENSG00000186532.12	6499	188.5
ENSG00000167604.15	3999	64.0
ENSG00000104671.8	6499	76.5
ENSG00000134575.13	4999	55.5
ENSG00000197044.11	7499	265.5
ENSG00000111196.10	4999	98.0
ENSG00000086065.14	3999	35.0
ENSG00000287733.1	9499	2147.0
ENSG00000136874.11	5999	146.5
ENSG00000168495.13	3999	87.0
ENSG00000187987.10	10499	486.5
ENSG00000184374.3	6999	328.5
ENSG00000072840.13	14999	1139.0
ENSG00000090661.12	3999	74.5
ENSG00000224950.2	5999	203.5
ENSG00000242444.4	5499	345.5
ENSG00000165304.8	4499	99.0
ENSG00000287265.1	9999	540.0
ENSG00000137496.19	3999	110.0
ENSG00000230155.8	8499	226.5
ENSG00000155115.7	5499	58.5
ENSG00000197043.15	6999	298.0
ENSG00000166295.9	3999	36.5
ENSG00000127311.10	3999	210.5
ENSG00000164975.16	9499	379.0
ENSG00000197888.3	10999	364.5
ENSG00000105246.6	9999	2083.0
ENSG00000226779.1	14499	2495.5
ENSG00000197251.4	5499	60.0
ENSG00000175893.12	6999	355.0
ENSG00000111727.12	3999	49.5
ENSG00000249741.2	4499	92.0
ENSG00000243089.2	5499	220.0
ENSG00000233695.2	5999	61.0
ENSG00000115839.19	5499	67.0
ENSG00000163257.11	6499	187.5
ENSG00000066294.15	3999	111.0
ENSG00000287920.1	10499	302.0
ENSG00000228474.6	8999	217.0
ENSG00000157593.20	5499	270.0
ENSG00000148219.18	9499	165.5
