ID	Length	WT_23.Aligned.sortedByCoord.out
ENSG00000108798.9	8499	140.5
ENSG00000266017.1	5999	284.5
ENSG00000123595.8	9999	126.5
ENSG00000253047.1	15999	316.0
ENSG00000241859.8	4499	105.5
ENSG00000169679.15	6999	115.0
ENSG00000228474.6	14043	390.0
ENSG00000234741.10	10499	134.0
ENSG00000143799.14	5499	61.0
ENSG00000136738.15	6999	102.0
ENSG00000152689.18	7499	406.5
ENSG00000110777.12	9999	426.0
ENSG00000079246.16	13999	781.5
ENSG00000132275.11	6999	124.5
ENSG00000214106.9	3999	42.0
ENSG00000159958.7	5499	196.5
ENSG00000127191.18	7999	91.5
ENSG00000134996.12	3999	56.5
ENSG00000275638.1	6499	86.5
ENSG00000129667.13	4999	55.5
ENSG00000120280.6	7499	319.0
ENSG00000267257.1	34624	773.5
ENSG00000204397.10	5999	56.0
ENSG00000284602.1	3999	46.5
ENSG00000147536.12	6499	72.0
ENSG00000053371.13	11499	229.5
ENSG00000229267.3	4999	119.0
ENSG00000164975.16	20499	454.0
ENSG00000025039.15	7499	76.0
ENSG00000243056.2	5499	73.5
ENSG00000100162.15	11499	231.5
ENSG00000239407.5	11499	671.5
ENSG00000072501.19	4499	33.0
ENSG00000136273.13	7999	201.5
ENSG00000169972.13	6999	101.0
ENSG00000065427.15	3999	41.0
ENSG00000289378.1	9499	138.5
ENSG00000288788.1	13499	322.0
ENSG00000172667.11	9999	180.0
ENSG00000186532.12	6499	322.0
ENSG00000198624.13	12999	457.0
ENSG00000089094.20	6999	100.5
ENSG00000157483.9	10499	176.0
ENSG00000287812.1	4499	302.5
ENSG00000139190.17	7999	304.0
ENSG00000184708.18	5499	56.5
ENSG00000162959.14	10999	194.5
ENSG00000272638.1	5499	40.0
ENSG00000149084.13	10499	434.0
ENSG00000082641.16	10999	163.5
ENSG00000161791.14	5499	52.5
ENSG00000275074.2	5999	129.5
ENSG00000266490.1	4499	76.0
ENSG00000266385.1	3999	42.0
ENSG00000274641.2	6999	69.0
ENSG00000100104.13	3999	63.0
ENSG00000105246.6	10999	1455.5
ENSG00000148429.15	6499	115.5
ENSG00000271936.1	4499	65.0
ENSG00000118961.15	3999	71.5
ENSG00000286909.1	4499	84.0
ENSG00000155506.19	3999	22.0
ENSG00000123643.14	3999	48.0
ENSG00000114850.7	15999	454.0
ENSG00000107185.10	31999	704.5
ENSG00000104812.15	3999	85.0
ENSG00000290993.1	3999	31.0
ENSG00000145103.15	6999	90.5
ENSG00000163568.16	10999	501.5
ENSG00000115464.15	3999	33.5
ENSG00000124575.7	5499	124.5
ENSG00000290931.1	13499	472.5
ENSG00000100100.13	3999	54.0
ENSG00000133818.14	19575	356.5
ENSG00000175115.13	4499	101.5
ENSG00000290989.1	6499	175.0
ENSG00000113522.14	6499	117.5
ENSG00000151611.17	6499	79.0
ENSG00000234705.3	5999	100.5
ENSG00000056558.11	6499	475.0
ENSG00000270802.2	20999	567.0
ENSG00000163961.4	7499	108.0
ENSG00000224950.2	13999	406.0
ENSG00000265491.5	11499	163.0
ENSG00000232104.5	5999	163.0
ENSG00000204110.7	4999	109.0
ENSG00000079263.19	4999	105.5
ENSG00000185238.13	4999	75.0
ENSG00000263528.8	7999	188.0
ENSG00000158079.16	3999	39.0
ENSG00000012174.12	3999	28.0
ENSG00000137073.24	6499	60.0
ENSG00000244625.7	6999	73.5
ENSG00000132603.15	3999	60.0
ENSG00000132912.13	5999	117.5
ENSG00000026103.25	3999	65.5
ENSG00000165025.15	3999	36.0
ENSG00000111897.7	3999	36.5
ENSG00000087008.16	5499	45.0
ENSG00000262454.4	5499	59.0
ENSG00000240143.1	3999	60.0
ENSG00000010244.19	27999	1313.5
ENSG00000129103.19	4999	52.5
ENSG00000133275.16	9499	240.5
ENSG00000164751.15	5999	86.0
ENSG00000226107.1	4499	49.5
ENSG00000287815.2	5499	50.5
ENSG00000116120.11	8999	112.5
ENSG00000000460.17	15971	321.5
ENSG00000229539.2	4999	82.0
ENSG00000124151.19	6499	67.5
ENSG00000150593.18	4999	47.5
ENSG00000198171.13	7999	181.0
ENSG00000258572.1	4499	133.5
ENSG00000115514.12	8499	248.0
ENSG00000237522.1	4999	93.0
ENSG00000158050.5	4499	40.0
ENSG00000143157.12	6499	81.5
ENSG00000224220.1	14499	873.0
ENSG00000226659.2	4499	120.0
ENSG00000288899.1	10499	738.5
ENSG00000138363.15	3999	66.0
ENSG00000116874.12	9999	125.5
ENSG00000152213.4	4999	61.5
ENSG00000151532.15	8999	379.0
ENSG00000116903.7	3999	72.5
ENSG00000238287.1	4999	65.5
ENSG00000104147.9	6499	90.5
ENSG00000270804.2	5499	156.5
ENSG00000160193.12	4999	78.5
ENSG00000184445.12	5499	83.0
ENSG00000272195.1	3999	34.0
ENSG00000100557.10	15999	574.5
ENSG00000246790.2	9499	192.5
ENSG00000155229.21	5999	68.0
ENSG00000230138.2	4999	79.0
ENSG00000263961.8	5499	69.5
ENSG00000234614.1	5999	208.5
ENSG00000197044.11	7499	86.5
ENSG00000136937.13	6999	149.5
ENSG00000175893.12	23999	626.5
ENSG00000178567.8	12999	406.0
ENSG00000185947.15	6499	166.5
ENSG00000213413.3	13999	527.5
ENSG00000128699.14	4499	89.0
ENSG00000109674.4	3999	50.5
ENSG00000289082.1	7999	227.0
ENSG00000142676.14	9999	160.0
ENSG00000291092.1	20999	346.0
ENSG00000148481.14	7999	75.0
ENSG00000168116.14	25999	592.5
ENSG00000126953.8	3999	197.0
ENSG00000112972.15	3999	60.0
ENSG00000197451.12	10499	102.0
ENSG00000275801.1	13499	369.5
ENSG00000225519.1	5499	148.5
ENSG00000184988.8	8999	733.5
ENSG00000085117.12	3999	65.5
ENSG00000291283.1	4999	334.5
ENSG00000178951.9	3999	38.0
ENSG00000100376.12	4999	50.0
ENSG00000100426.7	5499	59.5
ENSG00000136436.15	4499	85.0
ENSG00000196586.17	4999	74.5
ENSG00000136932.15	3999	45.5
ENSG00000132716.19	5999	49.0
ENSG00000273983.2	4499	60.0
ENSG00000196646.12	3999	67.0
ENSG00000111196.10	4999	253.5
ENSG00000141506.15	3999	42.5
ENSG00000132485.14	6999	179.0
ENSG00000161980.6	10999	180.0
ENSG00000143119.14	17999	1179.0
ENSG00000182934.12	4499	56.0
ENSG00000273165.1	5999	63.5
ENSG00000131378.14	15999	309.5
ENSG00000189144.15	6999	169.5
ENSG00000204434.6	8499	444.5
ENSG00000197888.3	26999	634.0
ENSG00000055044.11	26999	430.5
ENSG00000012817.16	11999	274.5
ENSG00000113328.20	5499	100.0
ENSG00000290086.1	8999	213.0
ENSG00000196743.9	6499	457.5
ENSG00000197813.6	3999	65.5
ENSG00000266852.2	3999	64.0
ENSG00000123353.10	3999	50.0
ENSG00000163257.11	6999	265.5
ENSG00000292979.1	5499	188.0
ENSG00000146192.15	14999	632.5
ENSG00000289912.1	14999	275.5
ENSG00000272606.2	9999	248.0
ENSG00000090487.11	19105	1253.0
ENSG00000122033.15	3999	39.5
ENSG00000160049.12	6499	51.5
ENSG00000229273.1	4499	44.5
ENSG00000150977.11	7499	396.5
ENSG00000289407.1	3999	28.5
ENSG00000178935.5	5999	67.5
ENSG00000198498.10	12999	392.0
ENSG00000144843.12	4499	48.5
ENSG00000285999.1	19499	396.5
ENSG00000170185.11	5999	129.0
ENSG00000114021.12	8499	326.5
ENSG00000172171.11	16999	206.5
ENSG00000233912.1	5999	101.0
ENSG00000154310.17	4499	542.5
ENSG00000234616.9	6999	106.5
ENSG00000113318.11	3999	62.0
ENSG00000164241.14	9499	223.5
ENSG00000291069.1	4499	85.0
ENSG00000135372.10	11999	150.0
ENSG00000291143.1	26999	1032.0
ENSG00000237481.1	3999	34.0
ENSG00000162139.10	20499	223.5
ENSG00000116791.14	6499	149.5
ENSG00000227598.1	11499	373.5
ENSG00000261366.1	17999	433.5
ENSG00000167625.12	6999	191.0
ENSG00000105875.15	5999	84.0
ENSG00000126787.13	6999	61.5
ENSG00000121281.13	6999	81.5
ENSG00000189042.14	23499	427.5
ENSG00000145850.9	16499	604.0
ENSG00000168906.13	4499	27.0
ENSG00000175567.11	3999	90.0
ENSG00000002919.15	4999	86.0
ENSG00000293076.1	6499	213.0
