ID	Length	WT_10.Aligned.sortedByCoord.out
ENSG00000169495.5	5499	181.5
ENSG00000288818.1	5499	75.0
ENSG00000293392.1	4499	37.0
ENSG00000028116.18	4999	96.0
ENSG00000266933.2	7999	1849.0
ENSG00000148399.13	4499	156.5
ENSG00000266852.2	6999	130.0
ENSG00000156587.16	9999	188.5
ENSG00000213606.3	5999	85.0
ENSG00000136888.8	6499	134.5
ENSG00000276071.1	5999	78.0
ENSG00000185238.13	4499	48.5
ENSG00000105246.6	5499	133.0
ENSG00000127191.18	7999	185.5
ENSG00000135747.11	3999	39.5
ENSG00000144407.10	3999	37.5
ENSG00000152556.17	7999	125.5
ENSG00000196584.4	3999	55.5
ENSG00000143344.16	6999	89.0
ENSG00000289421.1	4499	68.5
ENSG00000079387.15	7499	121.0
ENSG00000140259.7	3999	32.5
ENSG00000130733.11	5499	120.0
ENSG00000149742.10	3999	39.0
ENSG00000170037.14	4499	47.5
ENSG00000119689.15	8999	137.0
ENSG00000149657.20	7499	458.0
ENSG00000163521.16	4999	83.0
ENSG00000115282.21	7499	175.0
ENSG00000168126.3	12499	243.0
ENSG00000111305.19	6499	105.0
ENSG00000293268.1	3999	69.5
ENSG00000102606.20	3999	48.0
ENSG00000288899.1	5499	88.5
ENSG00000271991.3	3999	73.5
ENSG00000273162.1	5499	369.0
ENSG00000229267.3	4999	57.5
ENSG00000131931.8	3999	50.0
ENSG00000173535.15	4499	45.0
ENSG00000141027.23	5999	263.5
ENSG00000090487.11	3999	75.5
ENSG00000256349.1	3999	40.0
ENSG00000186765.12	9999	112.5
ENSG00000137496.19	5999	143.5
ENSG00000130429.16	6999	127.5
ENSG00000165678.22	3999	40.0
ENSG00000286013.1	4499	80.0
ENSG00000101109.13	11999	270.5
ENSG00000272672.1	3999	43.5
ENSG00000230530.2	9499	289.0
ENSG00000137054.16	7999	250.5
ENSG00000135679.27	4999	87.5
ENSG00000139971.15	4499	53.5
ENSG00000136861.19	8499	160.0
ENSG00000235366.3	5999	109.0
ENSG00000130560.9	4499	55.5
ENSG00000261096.1	4499	113.0
ENSG00000248980.1	4499	35.5
ENSG00000287733.1	9499	201.5
ENSG00000125726.11	4499	59.5
ENSG00000158195.11	8999	181.5
ENSG00000100416.15	3999	122.0
ENSG00000186532.12	6999	559.0
ENSG00000081307.15	4499	40.0
ENSG00000056558.11	8999	1194.5
ENSG00000008952.17	9499	192.0
ENSG00000005812.11	4499	130.0
ENSG00000278754.1	3999	52.0
ENSG00000286873.1	9499	204.5
ENSG00000099968.18	4499	129.0
ENSG00000265678.1	13136	906.0
ENSG00000175467.15	6999	127.5
ENSG00000273456.2	5499	300.0
ENSG00000254418.1	4999	152.5
ENSG00000134575.13	4999	157.0
ENSG00000119509.13	4999	139.0
ENSG00000121594.12	7999	233.0
ENSG00000226853.5	4999	72.5
ENSG00000122566.22	8499	347.0
ENSG00000031691.7	3999	53.0
ENSG00000258727.1	5999	67.0
ENSG00000180626.10	5499	66.0
ENSG00000277895.1	4499	99.0
ENSG00000188986.9	3999	91.0
ENSG00000134108.14	3999	39.0
ENSG00000154310.17	4499	48.0
ENSG00000053372.5	5999	216.5
ENSG00000092203.15	7499	100.0
ENSG00000257702.5	3999	58.5
ENSG00000228126.1	4999	115.5
ENSG00000197798.9	4499	108.5
ENSG00000171503.13	3999	64.0
ENSG00000214087.9	5499	81.0
ENSG00000167112.10	4999	124.5
ENSG00000115486.13	3999	149.5
ENSG00000180329.14	6999	134.0
ENSG00000224658.1	11499	159.5
ENSG00000230453.11	5499	105.0
ENSG00000196152.10	4499	235.5
ENSG00000132554.21	5999	94.0
ENSG00000222202.1	6999	111.0
ENSG00000136436.15	7999	511.5
ENSG00000104147.9	15499	534.0
ENSG00000207020.1	7499	130.0
ENSG00000131495.9	6999	179.0
ENSG00000197238.5	7499	519.5
ENSG00000125534.10	6999	105.5
ENSG00000266962.3	6999	130.0
ENSG00000203993.7	5499	141.5
ENSG00000121931.16	6499	88.5
ENSG00000107185.10	6499	64.5
ENSG00000186638.17	4999	102.5
ENSG00000121766.16	5999	92.0
ENSG00000287080.2	4999	45.0
ENSG00000172943.21	4499	94.0
ENSG00000140941.14	3999	63.5
ENSG00000232271.1	4499	43.0
