ID	Length	WT_03.Aligned.sortedByCoord.out
ENSG00000246790.2	32999	1622.0
ENSG00000089280.19	4999	93.5
ENSG00000136824.19	4499	232.0
ENSG00000149483.13	5499	37.5
ENSG00000177556.12	19499	1530.0
ENSG00000136908.18	3999	26.5
ENSG00000205138.4	3999	37.0
ENSG00000271538.7	4499	38.0
ENSG00000172667.11	11499	234.0
ENSG00000248866.1	4999	117.5
ENSG00000235852.1	11499	266.5
ENSG00000189144.15	6999	178.5
ENSG00000125726.11	5499	1594.5
ENSG00000185404.17	4499	121.5
ENSG00000138083.5	8499	196.5
ENSG00000197043.15	6999	403.0
ENSG00000134575.13	4499	62.5
ENSG00000113812.14	9499	460.5
ENSG00000291143.1	26999	814.5
ENSG00000253474.2	12499	282.5
ENSG00000282221.1	5499	83.5
ENSG00000127311.10	3999	134.5
ENSG00000145414.9	3999	37.0
ENSG00000241859.8	3999	224.0
ENSG00000226779.1	20999	3857.0
ENSG00000054967.13	24999	790.5
ENSG00000164975.16	24499	563.0
ENSG00000189362.12	5499	72.0
ENSG00000213413.3	10499	198.5
ENSG00000281706.5	4499	60.5
ENSG00000289226.2	3999	40.5
ENSG00000230155.8	10999	326.5
ENSG00000205981.9	4999	51.5
ENSG00000188725.8	5499	152.5
ENSG00000184988.8	8499	1024.5
ENSG00000237590.1	5499	192.0
ENSG00000253182.1	5999	60.5
ENSG00000136936.11	20499	530.5
ENSG00000160271.16	6999	65.0
ENSG00000132436.13	7499	180.5
ENSG00000164241.14	6499	110.5
ENSG00000251952.1	12999	547.0
ENSG00000174718.12	7999	171.5
ENSG00000180357.10	9499	124.5
ENSG00000126953.8	4499	264.0
ENSG00000003509.16	3999	50.0
ENSG00000268889.2	4999	63.5
ENSG00000119403.15	3999	77.0
ENSG00000142676.14	6499	67.5
ENSG00000279208.1	3999	28.5
ENSG00000270883.1	4499	36.5
ENSG00000229267.3	5499	127.0
ENSG00000208018.1	8999	88.5
ENSG00000178951.9	5999	44.0
ENSG00000172728.16	9999	184.5
ENSG00000289112.2	4499	74.5
ENSG00000259421.1	5999	160.0
ENSG00000112679.15	8999	350.0
ENSG00000102390.11	15999	267.5
ENSG00000293076.1	6499	164.0
ENSG00000082641.16	3999	48.0
ENSG00000224220.1	6999	280.0
ENSG00000235366.3	19999	1252.5
ENSG00000145901.16	10999	136.0
ENSG00000290164.1	3999	93.0
ENSG00000290931.1	9999	518.0
ENSG00000154310.17	4499	531.0
ENSG00000100557.10	14499	433.0
ENSG00000073605.19	5499	64.0
ENSG00000196605.7	4499	54.5
ENSG00000157593.20	5499	206.5
ENSG00000129187.15	5999	98.0
ENSG00000125037.13	4499	62.0
ENSG00000277728.1	7999	169.5
ENSG00000291120.1	19499	415.5
ENSG00000198498.10	9999	193.0
ENSG00000155229.21	4499	43.0
ENSG00000136536.15	3999	24.5
ENSG00000133943.21	16999	275.5
ENSG00000232271.1	6999	264.5
ENSG00000113328.20	6999	139.5
ENSG00000132912.13	5999	60.5
ENSG00000126353.3	5499	480.5
ENSG00000168116.14	28999	680.0
ENSG00000146535.14	4999	80.5
ENSG00000100162.15	11499	210.0
ENSG00000223290.1	9499	192.0
ENSG00000107263.19	9499	308.0
ENSG00000158457.6	7999	278.0
ENSG00000139190.17	5999	169.0
ENSG00000115561.16	3999	184.0
ENSG00000250413.1	6999	453.0
ENSG00000275801.1	12499	558.5
ENSG00000247134.8	4499	82.0
ENSG00000237886.2	4499	37.0
ENSG00000266017.1	5499	522.5
ENSG00000136048.14	84189	3069.5
ENSG00000216365.2	4499	443.5
ENSG00000196586.17	5999	64.0
ENSG00000185515.16	5999	231.5
ENSG00000291136.1	8999	110.0
ENSG00000249685.1	13999	245.0
